	LIME Importance
C5orf64.rescaled	-1.682007197416862e-05
PIP4K2B.rescaled	-1.6798336677440397e-05
TRAPPC3.rescaled	-1.6786855936339917e-05
ECEL1.rescaled	-1.6767892689945494e-05
COLQ.rescaled	-1.674586843995069e-05
IL1RAPL1.rescaled	-1.6716190789337817e-05
ZFP64.rescaled	1.6710698485126828e-05
BRD9.rescaled	-1.6686408070978734e-05
DGCR2.rescaled	1.6666237926885665e-05
SLC35B2.rescaled	-1.6647032929461463e-05
BTG4.rescaled	-1.6645918291670525e-05
LPAR4.rescaled	-1.6641227893832283e-05
SLC25A6.rescaled	1.663118275749788e-05
FBXO43.rescaled	-1.65992211856882e-05
HMG20A.rescaled	1.6581481037100502e-05
ACACA.rescaled	-1.6565062346374118e-05
RPL3.rescaled	1.6523174671968764e-05
KIAA1210.rescaled	-1.6501735123016364e-05
ZACN.rescaled	-1.6489415468190712e-05
CNKSR1.rescaled	1.6428582149362278e-05
CBX1.rescaled	-1.6421813434607006e-05
SRRM5.rescaled	-1.6421679068731013e-05
MRPL36.rescaled	-1.6419058153056385e-05
CCT2.rescaled	-1.6414427891709534e-05
SCFD2.rescaled	-1.640870900186846e-05
CBLC.rescaled	1.6401630982862898e-05
PSMC3IP.rescaled	-1.6365442569199536e-05
XKR7.rescaled	-1.6358451425412345e-05
GPATCH2.rescaled	-1.6350381513978772e-05
C14orf119.rescaled	-1.6333663661770753e-05
CEACAM16.rescaled	-1.629807128309931e-05
PDZD7.rescaled	-1.6237711169659607e-05
UNC13B.rescaled	-1.623216625210857e-05
TMEM126A.rescaled	-1.622216677121969e-05
FCN3.rescaled	-1.621326629463998e-05
C2CD3.rescaled	-1.6125710094084027e-05
NXPH2.rescaled	-1.6106720236872158e-05
LAPTM4B.rescaled	-1.6101716806826017e-05
EXT2.rescaled	-1.6070672359408313e-05
CEMP1.rescaled	1.606490340712884e-05
ZDHHC24.rescaled	-1.6048198365713086e-05
USP45.rescaled	1.602980053583992e-05
ATP1A3.rescaled	-1.6018595075139465e-05
LSM7.rescaled	-1.601655576352849e-05
PRMT5.rescaled	-1.5996673491239165e-05
PHKA2.rescaled	-1.5992914689895466e-05
ZNF80.rescaled	-1.5982155038440487e-05
SHROOM3.rescaled	1.5976734423891156e-05
MYH15.rescaled	-1.5958914491929203e-05
IMPG1.rescaled	-1.5956066066720455e-05
TECTA.rescaled	-1.5954691465566564e-05
MGST1.rescaled	1.593619750854578e-05
SEPHS1.rescaled	-1.5888263941662476e-05
YPEL2.rescaled	-1.5880561823437894e-05
OXSM.rescaled	1.5875495763231028e-05
DNAJB13.rescaled	-1.5873150139382862e-05
ITIH1.rescaled	-1.5861083348329824e-05
TSPAN13.rescaled	1.584809744354302e-05
SOX30.rescaled	-1.5841782575307064e-05
PPP6R2.rescaled	-1.581902377391783e-05
GJD4.rescaled	-1.581471489339425e-05
CLRN1.rescaled	-1.5808050118983797e-05
RUVBL1.rescaled	-1.5805403068372934e-05
OTUD5.rescaled	-1.5801532813522215e-05
NMUR2.rescaled	-1.5791346753453935e-05
UGT2B10.rescaled	-1.578393566327646e-05
RBL2.rescaled	-1.5764763333461998e-05
UST.rescaled	-1.575553315915304e-05
C7orf57.rescaled	-1.5748083890292142e-05
PKD1L1.rescaled	-1.5721438854809884e-05
DHRS11.rescaled	-1.5685291820702243e-05
DSG1.rescaled	-1.56837930197844e-05
CLCN1.rescaled	-1.5656361288375733e-05
UBAC2.rescaled	1.5656199064425805e-05
OR2A1.rescaled	-1.5638775150316867e-05
CDC5L.rescaled	-1.563639907612502e-05
NOVA2.rescaled	-1.562075493392536e-05
NPTX1.rescaled	-1.5612121207745442e-05
HCAR3.rescaled	-1.5611285323999555e-05
ZNF317.rescaled	-1.5606793486286967e-05
RFC3.rescaled	-1.5601644182108665e-05
HOXB1.rescaled	-1.5593892374261513e-05
INHA.rescaled	-1.558044283535016e-05
TIMM13.rescaled	-1.557585236799185e-05
TAB2.rescaled	1.556700370210999e-05
ZNF713.rescaled	-1.5564398152767536e-05
ITIH2.rescaled	-1.5472971675031764e-05
SLC7A1.rescaled	-1.542147214618939e-05
UPB1.rescaled	-1.5401209189222955e-05
UBASH3B.rescaled	-1.538149856772676e-05
DNAJC30.rescaled	-1.537978620987558e-05
BRD4.rescaled	-1.5377513955761287e-05
WNT7A.rescaled	-1.5370835374648735e-05
TMEM104.rescaled	-1.5368937891194632e-05
MORN2.rescaled	-1.5347645467261265e-05
GNG13.rescaled	-1.534698939997142e-05
KCNT1.rescaled	-1.5346533162026862e-05
ZNF212.rescaled	-1.5339117831701173e-05
TADA3.rescaled	-1.5323966699074202e-05
RPRM.rescaled	-1.532075886060613e-05
DPH3.rescaled	-1.5295796557472203e-05
CMTM2.rescaled	-1.5280833776779297e-05
MED1.rescaled	-1.527300508008656e-05
ARPC4.rescaled	-1.526314763033815e-05
CYP24A1.rescaled	-1.5250412216365105e-05
GNL3L.rescaled	-1.5247094489907369e-05
RIMBP3C.rescaled	-1.5223323143043253e-05
ALKBH3.rescaled	1.5188353426536488e-05
JAKMIP2.rescaled	-1.5182177906480895e-05
FBXW7.rescaled	-1.5177814070899015e-05
DUS3L.rescaled	-1.516935495784021e-05
OR7A5.rescaled	-1.5107885425807075e-05
CCDC22.rescaled	-1.5083102880358076e-05
TTR.rescaled	-1.5064672519343654e-05
THNSL2.rescaled	1.505826675568216e-05
ANO7.rescaled	-1.5056369837195165e-05
TP53INP2.rescaled	1.5021817134254772e-05
METTL9.rescaled	-1.5016208836881358e-05
GRIN2C.rescaled	-1.5016064411760876e-05
SLC30A1.rescaled	-1.5008490948276955e-05
VWC2.rescaled	-1.4986981758132013e-05
SOAT2.rescaled	-1.4956995194329498e-05
DMBX1.rescaled	-1.4946074503255765e-05
GDAP2.rescaled	-1.4923879214894854e-05
TTF2.rescaled	-1.4855118055136916e-05
RCVRN.rescaled	-1.4844094517199652e-05
MYO3B.rescaled	-1.484166549767992e-05
TDRD12.rescaled	-1.4840898129472828e-05
CYP2C8.rescaled	-1.483722254729985e-05
IL22RA2.rescaled	-1.4805203938045375e-05
NUDT4.rescaled	-1.4799879625784116e-05
TP53I13.rescaled	-1.4790108351623049e-05
FNDC9.rescaled	-1.4785108181451449e-05
DPPA4.rescaled	-1.4781653483534165e-05
CARNS1.rescaled	-1.470185206223345e-05
NDUFS6.rescaled	-1.4684658730104696e-05
DNAJB1.rescaled	-1.4641434899217209e-05
TSPO2.rescaled	-1.4640351043126937e-05
NCAPH2.rescaled	-1.4591538679560557e-05
MIS18BP1.rescaled	-1.4581217707027795e-05
EIF3K.rescaled	-1.4574111682979418e-05
SGMS1.rescaled	-1.4567222161570668e-05
CPNE1.rescaled	1.4566491941322474e-05
PSPH.rescaled	-1.4556721426176155e-05
PKP4.rescaled	1.4539476722572028e-05
OPLAH.rescaled	1.4531291817607822e-05
ZNF331.rescaled	-1.4524401828247747e-05
AKT1S1.rescaled	-1.4504074994271583e-05
TTBK1.rescaled	-1.4488377840587954e-05
AKTIP.rescaled	-1.4440108898119582e-05
BFSP2.rescaled	-1.4377851497843584e-05
KIF25.rescaled	-1.4366307553698362e-05
MBOAT7.rescaled	-1.4347445621111842e-05
ADH6.rescaled	-1.4344710164019645e-05
CHRNB4.rescaled	-1.433536581662584e-05
LACRT.rescaled	-1.431089720176619e-05
FZD9.rescaled	-1.43052496027257e-05
CHST9.rescaled	-1.4294848401769355e-05
MUC12.rescaled	-1.4294809634102748e-05
CDH19.rescaled	-1.4294773859733373e-05
SPHKAP.rescaled	-1.4281731988928412e-05
SCNN1A.rescaled	1.4241860711899283e-05
MIB1.rescaled	1.4229010374966957e-05
STRADA.rescaled	-1.4219881520219749e-05
TMED3.rescaled	1.4207969016947927e-05
UNC80.rescaled	-1.4171938635244225e-05
TBC1D25.rescaled	-1.4163585896151483e-05
CYP3A5.rescaled	-1.4159962346802613e-05
GTF2E2.rescaled	-1.4152942402688856e-05
MORN4.rescaled	1.4150351659142212e-05
OTOA.rescaled	-1.4135249348058436e-05
BRPF1.rescaled	-1.4121605013777785e-05
RXFP3.rescaled	-1.4113126419226314e-05
DNAH17.rescaled	-1.4090277065387056e-05
TTC9B.rescaled	-1.4061034337950099e-05
ELANE.rescaled	-1.4059081673552616e-05
GPR152.rescaled	-1.4044053480333732e-05
FAM153B.rescaled	-1.399826414394279e-05
C22orf31.rescaled	-1.3957144500411098e-05
MTTP.rescaled	-1.3947493897271465e-05
IFNAR1.rescaled	-1.3931892740803717e-05
TNRC18.rescaled	1.3930053796144472e-05
LYPD4.rescaled	-1.3926285317787668e-05
ATP1B4.rescaled	-1.3913147360309892e-05
SON.rescaled	-1.3906429302513001e-05
SEC63.rescaled	-1.3885340404874493e-05
KREMEN1.rescaled	1.3870343270253767e-05
ATXN7L3.rescaled	-1.3834711555252248e-05
TCTE1.rescaled	-1.3833752618467618e-05
TREH.rescaled	-1.3819197639549064e-05
PHF20L1.rescaled	-1.3799189129255681e-05
NIPAL4.rescaled	-1.3789656667761472e-05
RIOK1.rescaled	-1.377405746381749e-05
SYT3.rescaled	-1.3766085687386668e-05
FZD5.rescaled	-1.3748275820130439e-05
HSPA1B.rescaled	-1.3743079371213642e-05
YIF1A.rescaled	-1.3737508184179617e-05
HERPUD2.rescaled	-1.3730374115303092e-05
BMPER.rescaled	-1.372805134833325e-05
AARS2.rescaled	-1.3727832565390982e-05
HMOX2.rescaled	-1.3722640519069214e-05
HSPA6.rescaled	-1.3680265784454905e-05
SUCNR1.rescaled	-1.3673211124144083e-05
RAB1B.rescaled	-1.3636510588252116e-05
INTS1.rescaled	-1.3586523867763676e-05
NECAB1.rescaled	-1.358312176999125e-05
SLC38A10.rescaled	-1.357815031624968e-05
PRKCSH.rescaled	-1.3572116326876058e-05
ACLY.rescaled	-1.3570856773021879e-05
PABPN1L.rescaled	-1.3537189029926124e-05
POTEH.rescaled	-1.3515225122326227e-05
TATDN2.rescaled	-1.3495389861449229e-05
DDX27.rescaled	-1.3494932052461015e-05
XKR8.rescaled	1.3494583311898176e-05
RGS20.rescaled	-1.3477084226609992e-05
NARS2.rescaled	-1.3463149013790547e-05
ZNF761.rescaled	-1.3444062846746167e-05
ZNF652.rescaled	-1.3405721222523285e-05
CISD3.rescaled	-1.3396771980661308e-05
REC8.rescaled	-1.3390525819254043e-05
DNAH8.rescaled	-1.3381806579847938e-05
OVCH2.rescaled	-1.3380821973478581e-05
FRMD1.rescaled	-1.3380812009130472e-05
PDZRN4.rescaled	-1.3376627262601888e-05
C8orf86.rescaled	-1.337537583564898e-05
SUPT4H1.rescaled	-1.3356050128117103e-05
C12orf71.rescaled	-1.334075165407987e-05
PFKL.rescaled	-1.3307282722763518e-05
NEUROG2.rescaled	-1.329195304831558e-05
DNAJB4.rescaled	-1.3249470936776066e-05
SETD5.rescaled	-1.3236803602958086e-05
PGM2.rescaled	-1.3193039670095165e-05
HSD17B1.rescaled	-1.3171554529253735e-05
TTC5.rescaled	1.3125083171828075e-05
CLPTM1L.rescaled	-1.3072448106970132e-05
BRMS1.rescaled	-1.3066905780236995e-05
ADRB3.rescaled	-1.3057522963169653e-05
ACE2.rescaled	-1.3023448984974251e-05
TMSB15A.rescaled	-1.3021539111112897e-05
SCAF4.rescaled	1.3018298321922468e-05
SLC2A14.rescaled	-1.3005588114970547e-05
PTRH2.rescaled	-1.298233663317471e-05
ZNF442.rescaled	-1.2973218509191963e-05
SMAP1.rescaled	-1.2960966380371558e-05
SLC39A8.rescaled	-1.2930767182272752e-05
OR10V1.rescaled	-1.288077043476603e-05
GRAPL.rescaled	-1.2857418599704754e-05
OXER1.rescaled	-1.2849660796510013e-05
GLB1L3.rescaled	-1.284909026584767e-05
CCDC17.rescaled	-1.2818994422858496e-05
ZSCAN21.rescaled	1.2786217729006437e-05
ZNF670.rescaled	1.2772836513483725e-05
GIT1.rescaled	-1.276334015902797e-05
TECPR1.rescaled	-1.2748943925033892e-05
FAM71F1.rescaled	-1.2739523641451532e-05
KRTDAP.rescaled	-1.273047832288632e-05
ARMC2.rescaled	-1.2689963931177276e-05
GAB2.rescaled	-1.267519072257859e-05
GABRG3.rescaled	-1.263699783441464e-05
CNGA4.rescaled	-1.2617303415082782e-05
SFTPB.rescaled	-1.2614719049758518e-05
ABCC12.rescaled	-1.2612571329597885e-05
DIP2A.rescaled	-1.2569718787577508e-05
GCM1.rescaled	-1.2567074441419837e-05
CDK5R2.rescaled	-1.2491453943918621e-05
HOMER3.rescaled	-1.2487926726569269e-05
EPN1.rescaled	-1.2483662988844667e-05
TUBGCP6.rescaled	-1.2452216067058992e-05
SLC12A1.rescaled	-1.2430905646780527e-05
ATG7.rescaled	-1.2371562697977264e-05
SLC35A2.rescaled	-1.2324335792138403e-05
WDR75.rescaled	-1.2254086956100828e-05
RIMKLB.rescaled	1.2238859354143262e-05
CLCNKB.rescaled	-1.2238214809162678e-05
ISL2.rescaled	-1.2217455991115155e-05
GTPBP2.rescaled	-1.21811379267151e-05
SLC14A2.rescaled	-1.2178199482314508e-05
ARHGEF33.rescaled	-1.2177574164719315e-05
CHRNA10.rescaled	-1.2131504147110497e-05
ARL6IP4.rescaled	1.2122091915225077e-05
TREML2.rescaled	-1.2120169691247274e-05
UBE2G2.rescaled	-1.2118812957123828e-05
APPBP2.rescaled	-1.210189346703328e-05
HOXD3.rescaled	-1.208893086281241e-05
UGT3A2.rescaled	-1.2057601561913543e-05
ZNFX1.rescaled	-1.2008473262376665e-05
GRIA1.rescaled	-1.2008253970420765e-05
PHF6.rescaled	1.199415809417005e-05
ZNF606.rescaled	1.1989501701436793e-05
RHBDD3.rescaled	-1.1979540566200438e-05
CLLU1.rescaled	-1.1940930873230765e-05
OR51B5.rescaled	-1.1915828816517722e-05
CTRC.rescaled	-1.190948045111441e-05
KLC2.rescaled	-1.1851597092474665e-05
RASA1.rescaled	-1.1790192170667358e-05
TMEM200B.rescaled	-1.1777988854784241e-05
FAM83D.rescaled	-1.1764756941534969e-05
EPO.rescaled	-1.1749183557014818e-05
GGNBP2.rescaled	-1.1724508032406176e-05
ZCCHC2.rescaled	-1.1678924259537658e-05
ACR.rescaled	-1.1665706306193609e-05
GRM1.rescaled	-1.1633256763984313e-05
MYO1H.rescaled	-1.162269681379205e-05
RSF1.rescaled	-1.1619693299718896e-05
PTGER2.rescaled	-1.1606630669666234e-05
POU4F3.rescaled	-1.1550288872829047e-05
ACHE.rescaled	-1.1519364767743128e-05
TFPI2.rescaled	-1.1509128573467853e-05
GNA13.rescaled	-1.1507791221839151e-05
MRPL27.rescaled	-1.1494198506473758e-05
CHCHD2.rescaled	-1.1493546001206907e-05
HUS1B.rescaled	-1.1472861720172174e-05
RNF2.rescaled	1.1470856210018636e-05
LRRC52.rescaled	-1.1467904877261236e-05
AQP11.rescaled	-1.145907923869648e-05
TRHDE.rescaled	-1.1423268703051638e-05
SCG2.rescaled	-1.1423001310269786e-05
RRP1.rescaled	-1.1420575917538891e-05
IP6K1.rescaled	1.1413382002355306e-05
TREML4.rescaled	-1.1377425585726048e-05
GBA3.rescaled	-1.1372285060128392e-05
TMEM213.rescaled	-1.134442341860659e-05
GABRQ.rescaled	-1.1312438408983595e-05
TRIM39.rescaled	1.1297201191782881e-05
NIPSNAP1.rescaled	-1.1289581463850105e-05
NR2C2.rescaled	-1.127849922329962e-05
EPB41L3.rescaled	-1.1266523326247543e-05
SUMF2.rescaled	-1.125555551438004e-05
FFAR2.rescaled	-1.123395112392135e-05
ELOF1.rescaled	-1.1226981069938115e-05
MAN2C1.rescaled	1.1222236335881102e-05
MED13.rescaled	-1.1209770369874358e-05
KIF4B.rescaled	-1.1205019980171824e-05
POLG2.rescaled	-1.1188298702035722e-05
SLC4A4.rescaled	-1.1161776985840966e-05
SLC26A4.rescaled	-1.1147292401248258e-05
CCDC54.rescaled	-1.1135125233924441e-05
LPIN2.rescaled	-1.1115630626429426e-05
CHRNA2.rescaled	-1.1099740078427769e-05
ZBTB24.rescaled	-1.107614209195135e-05
PPM1D.rescaled	-1.106958283943375e-05
KCNK10.rescaled	-1.1030851586628725e-05
TMC2.rescaled	-1.1021379586239944e-05
SOHLH2.rescaled	-1.1019419419122062e-05
SLC39A10.rescaled	-1.1005572432865393e-05
SLC5A5.rescaled	-1.100389495247075e-05
FOXI2.rescaled	-1.0990113622742106e-05
MUC13.rescaled	-1.0955155199156946e-05
POLD3.rescaled	-1.0938473492868558e-05
PCDHA7.rescaled	-1.093807009864714e-05
SNX3.rescaled	-1.0934810216603551e-05
CCL22.rescaled	-1.0930803292666172e-05
ACTBL2.rescaled	-1.0884079441172949e-05
NUDT10.rescaled	-1.0880979274678814e-05
SPINT2.rescaled	-1.0867043561148903e-05
VSTM2A.rescaled	-1.0847930584272086e-05
CHD5.rescaled	-1.0806168434085513e-05
UNK.rescaled	-1.0774906017389123e-05
HFM1.rescaled	-1.0771604039101395e-05
SERPINA4.rescaled	-1.0756753880368203e-05
WFDC10B.rescaled	-1.074587745027167e-05
SCGB2B2.rescaled	-1.073631527321552e-05
RAB6A.rescaled	-1.0735749714346007e-05
MRPL45.rescaled	-1.0691389141137846e-05
CGA.rescaled	-1.0691275057155571e-05
MAPKAPK3.rescaled	-1.0672839226360569e-05
SLC5A10.rescaled	-1.0662702443587354e-05
ADRB1.rescaled	-1.064990624710368e-05
DTNBP1.rescaled	1.0644900369499682e-05
HSPA4.rescaled	-1.0619652283326403e-05
SWSAP1.rescaled	-1.0613915487572918e-05
GLYCTK.rescaled	-1.059042111749141e-05
HOXB8.rescaled	-1.0556206899720669e-05
CPNE9.rescaled	-1.0537930846138265e-05
HMX2.rescaled	-1.0527799919978212e-05
PF4V1.rescaled	-1.0519199465756512e-05
JMY.rescaled	1.0518460935890518e-05
GCNT7.rescaled	-1.0506715089743081e-05
IL17REL.rescaled	-1.0476645841618322e-05
MAP3K13.rescaled	1.0470961388684234e-05
NUP85.rescaled	-1.0467162720986742e-05
RBBP8.rescaled	-1.0439748372015761e-05
BMP2K.rescaled	-1.0411333132421628e-05
GLUD2.rescaled	-1.0390319075285403e-05
DACH2.rescaled	-1.038088094279586e-05
NDUFA4.rescaled	-1.0365787471071725e-05
ARHGAP36.rescaled	-1.0363393279576017e-05
DRP2.rescaled	-1.030342047696569e-05
CEL.rescaled	-1.0303339001814873e-05
CLNS1A.rescaled	-1.0275322623981073e-05
GNS.rescaled	-1.0272542286625443e-05
ZNF20.rescaled	-1.0266242690095135e-05
ROBO2.rescaled	-1.0261673334155234e-05
PF4.rescaled	-1.0243780367636225e-05
DCX.rescaled	-1.0196211306327359e-05
PPFIA4.rescaled	-1.017928203126374e-05
GUCY1A2.rescaled	-1.0168704822334607e-05
POTEC.rescaled	-1.0113085833173591e-05
ARHGDIA.rescaled	-1.0107919916430672e-05
ADPRHL1.rescaled	1.0095726022197532e-05
ANKRD13B.rescaled	-1.0079030982668912e-05
RNF19A.rescaled	-1.0002486708309934e-05
SIM1.rescaled	-9.996612282379847e-06
ACSM3.rescaled	-9.954676908783842e-06
DPP10.rescaled	-9.923938163204457e-06
C17orf67.rescaled	-9.908071267453214e-06
CWC15.rescaled	-9.856604220187862e-06
RIMBP2.rescaled	-9.836104624746772e-06
SLC6A15.rescaled	-9.803094828152643e-06
CREBL2.rescaled	-9.795578340435358e-06
ZNF440.rescaled	-9.794127438732103e-06
CRIP3.rescaled	-9.773966029099155e-06
ASAH1.rescaled	-9.74221474659875e-06
AAAS.rescaled	9.728719228139772e-06
LUZP2.rescaled	-9.7151538881584e-06
HEATR4.rescaled	-9.712708885725747e-06
TFPI.rescaled	-9.674657762812624e-06
CLDN25.rescaled	-9.653952420701581e-06
KRT86.rescaled	-9.653867361728502e-06
SPCS2.rescaled	-9.632769897951122e-06
KDM4D.rescaled	-9.621023517922608e-06
ZNF804B.rescaled	-9.612567547656164e-06
TNKS2.rescaled	9.610728557883964e-06
MAP7D2.rescaled	-9.605799098439843e-06
SLC47A1.rescaled	-9.592457916906034e-06
TEKT5.rescaled	-9.5863520416168e-06
STAT5B.rescaled	9.55153550271496e-06
PKD1L2.rescaled	-9.548709658492214e-06
RFPL4A.rescaled	-9.541488178916143e-06
ERAP1.rescaled	-9.538336639307599e-06
MAN2A1.rescaled	-9.49766112937555e-06
NXPH4.rescaled	-9.497464146674802e-06
GLI4.rescaled	-9.495951756812593e-06
ANKRD2.rescaled	-9.485091269453588e-06
CACNG6.rescaled	-9.46321440841944e-06
SHANK1.rescaled	-9.445424370590694e-06
OR7C1.rescaled	-9.440872290497764e-06
HHLA2.rescaled	-9.438037338771703e-06
HDDC3.rescaled	-9.411301981875443e-06
CGB7.rescaled	-9.408740280363799e-06
LDHAL6B.rescaled	-9.37176311510611e-06
IL1RAPL2.rescaled	-9.37037041592971e-06
DIS3L2.rescaled	9.33672119809317e-06
ADAMTS20.rescaled	-9.317514150630405e-06
TSSK1B.rescaled	-9.313108803466523e-06
TNFRSF1A.rescaled	9.29538438709216e-06
XIAP.rescaled	-9.281648484710834e-06
ACOT2.rescaled	-9.273608130964613e-06
RIMBP3B.rescaled	-9.237529976022411e-06
TFCP2.rescaled	9.216174170200599e-06
AMHR2.rescaled	-9.209981245558486e-06
ZDHHC21.rescaled	-9.198182466484665e-06
NT5C1B.rescaled	-9.145549501099548e-06
KDM1B.rescaled	-9.141021271604743e-06
ACAD11.rescaled	9.115557409529453e-06
ATAT1.rescaled	9.097989378463321e-06
NAT2.rescaled	-9.025918452826165e-06
CDNF.rescaled	9.020003655136815e-06
NPW.rescaled	-9.000974846267744e-06
UCP1.rescaled	-8.977354221034258e-06
RUFY4.rescaled	-8.94742924424994e-06
FOXO3.rescaled	-8.938191631834756e-06
S100A6.rescaled	-8.926182642847155e-06
PECR.rescaled	-8.923478953596462e-06
OR56B1.rescaled	-8.893750149555164e-06
RABEPK.rescaled	-8.877638702449609e-06
GCK.rescaled	-8.85049679744382e-06
C11orf54.rescaled	-8.82297053088857e-06
ODC1.rescaled	-8.821420556099842e-06
PRLH.rescaled	-8.815185565202701e-06
CHRNA3.rescaled	-8.771301021675332e-06
GTF2B.rescaled	-8.755054978514088e-06
RGPD2.rescaled	-8.754664577391192e-06
OGG1.rescaled	-8.743173147027778e-06
CDRT4.rescaled	-8.74180039823242e-06
ALB.rescaled	-8.741538940758003e-06
VSX1.rescaled	-8.73052245530306e-06
RNF113A.rescaled	-8.729450496245033e-06
C7orf26.rescaled	-8.681272547551392e-06
PCSK2.rescaled	-8.664890727930328e-06
KCTD3.rescaled	-8.60811092479409e-06
KIF20B.rescaled	8.586393914528145e-06
MYOM2.rescaled	-8.570956091968358e-06
KY.rescaled	-8.564823294976494e-06
YIF1B.rescaled	-8.562774435499731e-06
MED17.rescaled	-8.539184699725772e-06
DCC.rescaled	-8.504643550183636e-06
KAZALD1.rescaled	-8.49985805663965e-06
SLC13A4.rescaled	-8.498411594222808e-06
MAPKAP1.rescaled	-8.492992391246093e-06
RGPD6.rescaled	-8.46436864678709e-06
CST9L.rescaled	-8.454788757515625e-06
DPP6.rescaled	-8.442796801076233e-06
PLA2G4D.rescaled	-8.442364172866406e-06
EGR4.rescaled	-8.404157205643337e-06
MGST2.rescaled	8.368591572801152e-06
CCDC126.rescaled	-8.333247290685424e-06
MXD1.rescaled	-8.319845371215261e-06
TBK1.rescaled	-8.30866018610914e-06
IGFN1.rescaled	-8.282733922795643e-06
NPAS3.rescaled	-8.260822057451584e-06
RCL1.rescaled	-8.255334920111641e-06
OSBP2.rescaled	-8.236259774539821e-06
DCD.rescaled	-8.17037630146018e-06
SLC45A2.rescaled	-8.159934516053826e-06
VWA3B.rescaled	-8.15726842113768e-06
C20orf141.rescaled	-8.10915829181075e-06
SLC5A12.rescaled	-8.098697618909478e-06
KLB.rescaled	-8.093195983438908e-06
AKR1D1.rescaled	-8.07575557121621e-06
SLC16A3.rescaled	-8.04862717041424e-06
DAGLB.rescaled	-7.971652944741727e-06
TOPORS.rescaled	-7.911290517462449e-06
EXOC3L1.rescaled	7.889757365857302e-06
RNF186.rescaled	-7.831290231464575e-06
HMHB1.rescaled	-7.808447694093017e-06
DMRTC2.rescaled	-7.778574825649827e-06
SLC9B2.rescaled	-7.777540390851723e-06
SEZ6.rescaled	-7.76446230958214e-06
RASL10B.rescaled	-7.608054350403733e-06
HS3ST6.rescaled	-7.605766125266547e-06
C9orf50.rescaled	-7.5758193773163726e-06
TMEM191B.rescaled	-7.56527125711004e-06
FGB.rescaled	-7.5416575057956405e-06
UGT2B7.rescaled	-7.538910417607399e-06
BANF1.rescaled	-7.5157291644297585e-06
ZDHHC5.rescaled	-7.509920481180568e-06
ANXA8L1.rescaled	-7.504362742688234e-06
RASL10A.rescaled	-7.495088870443784e-06
ZNF653.rescaled	-7.490908901060024e-06
FAM50B.rescaled	7.4463311741437305e-06
PKP2.rescaled	7.421368695452822e-06
CHST4.rescaled	-7.411682584207828e-06
SLC18A2.rescaled	-7.411235774363838e-06
PHF20.rescaled	-7.378952895511592e-06
RPS3.rescaled	-7.3627589578731446e-06
PPP6C.rescaled	-7.340267264023551e-06
RHOD.rescaled	7.254437706776307e-06
ARMCX3.rescaled	7.223093736013292e-06
IGFBP5.rescaled	-7.215810171125246e-06
ODF3L2.rescaled	-7.1724444926274254e-06
PTPRQ.rescaled	-7.170362343690694e-06
RPS20.rescaled	-7.161821132366512e-06
LASP1.rescaled	-7.1217987960958964e-06
HEBP1.rescaled	-7.113914527660797e-06
SLC22A1.rescaled	-7.088172132806753e-06
CALM2.rescaled	-7.087609896587778e-06
ARHGDIG.rescaled	-7.066251553793813e-06
PAPOLA.rescaled	7.047133012603127e-06
LRRIQ4.rescaled	-7.043750436290103e-06
CREG2.rescaled	-6.995142441022591e-06
PON1.rescaled	-6.986982111337648e-06
APOL4.rescaled	6.962811425273919e-06
CTH.rescaled	-6.9581603205681675e-06
C6orf47.rescaled	6.931969576141471e-06
ACER1.rescaled	-6.909017926089596e-06
BEND2.rescaled	-6.9036804085239955e-06
TTC9C.rescaled	6.8289569238423386e-06
PSD2.rescaled	-6.763801189034892e-06
NTS.rescaled	-6.723940111994286e-06
